index,indice_propio,porc_SUEL,porc_DOSE,porc_CONS,porc_EDIF,grupo
8c4cd42eb7317ff,H0996,66.25907532985661,0,33.740924670143386,0,SUEL
8c4cd42eb7313ff,H0997,10.784645112159152,0,89.21535488784085,0,CONS
8c4cd42eb7231ff,H0998,0,0,41.317427980971914,58.682572019028086,CONS
8c4cd42eb723bff,H0999,0,0,100,0,CONS
8c4cd42eb7217ff,H1000,0,0,100,0,CONS
8c4cd42eb7213ff,H1001,22.361550634620784,6.09039429362727,71.54805507175195,0,CONS
8c4cd42eb72cdff,H1002,33.830602854347575,0.05550494261594046,66.11389220303649,0,CONS
8c4cd42eb72c9ff,H1003,25.692342318244894,0,74.3076576817551,0,CONS
8c4cd42eb0d35ff,H1004,0,0,100,0,CONS
8c4cd42eb0d31ff,H1005,0,0,100,0,CONS
8c4cd42eb0d3bff,H1006,0,0,100,0,CONS
8c4cd42eb0d17ff,H1007,32.4231792328525,0,66.35012191791205,1.226698849235463,CONS
8c4cd42eb0dc9ff,H1008,0,4.924366089923598,65.85312954457508,29.222504365501322,CONS
8c4cd42eb0c35ff,H1009,0,18.167809932736873,81.83219006726313,0,CONS
8c4cd42eb0c31ff,H1010,0,0,100,0,CONS
8c4cd42eb0c3bff,H1011,0,0,100,0,CONS
8c4cd42eb0c17ff,H1012,0.12400375787987299,0,99.87599624212012,0,CONS
8c4cd42eb0c13ff,H1013,35.14264557051992,0.3073612640110183,64.54999316546906,0,CONS
8c4cd42eb0ccdff,H1014,5.629282141907126,8.50918437161283,85.86153348648004,0,CONS
8c4cd42eb0cc9ff,H1015,0,35.091196124166316,64.90880387583368,0,CONS
8c4cd42eb0eb5ff,H1016,0,0,100,0,CONS
8c4cd42eb0eb1ff,H1017,0,40.9004766518415,59.0995233481585,0,CONS
8c4cd42eb0ebbff,H1018,0,86.33031491503792,13.669685084962078,0,DOSE
8c4cd42eb0e97ff,H1019,0,100,0,0,DOSE
8c4cd42eb0e93ff,H1020,0,100,0,0,DOSE
8c4cd42eb3b4dff,H1021,0,100,0,0,DOSE
8c4cd42eb3b49ff,H1022,0,100,0,0,DOSE
8c4cd42eb05b5ff,H1023,0.060612474425856946,34.26773897093122,65.67164855464293,0,CONS
8c4cd42eb05b1ff,H1024,35.521937181085356,64.47806281891464,0,0,DOSE
8c4cd42eb05bbff,H1025,19.378421875768613,80.62157812423139,0,0,DOSE
8c4cd42eb0597ff,H1026,26.395107868018,71.57837010475761,0,2.0265220272243893,DOSE
8c4cd42eb0593ff,H1027,50.2338343874563,34.313188074060704,0,15.452977538482996,SUEL
8c4cd42eb3a4dff,H1028,5.57875093687184,86.48297214814893,6.320455043439141,1.617821871540089,DOSE
8c4cd42eb3a49ff,H1029,15.786948787571403,41.678114174090936,42.53493703833766,0,CONS
8c4cd42eb04b5ff,H1030,0,92.02587326066201,7.974126739337987,0,DOSE
8c4cd42eb0493ff,H1031,23.734658098809685,76.19087274016921,0,0.07446916102110572,DOSE
8c4cd42eb314dff,H1032,0,69.97318207070087,30.026817929299117,0,DOSE
8c4cd42eb3149ff,H1033,0,68.78915236798208,10.755388158820132,20.455459473197777,DOSE
8c4cd42eb3313ff,H1034,0,0,89.46355090142998,10.536449098570012,CONS
8c4cd42eb7333ff,H1035,100,0,0,0,SUEL
8c4cd42eb706dff,H1036,56.61896555203615,0,43.38103444796385,0,SUEL
8c4cd42eb7069ff,H1037,37.219366835931034,0,62.780633164068966,0,CONS
8c4cd42eb7233ff,H1038,0,0,80.68194996362882,19.318050036371165,CONS
8c4cd42eb72edff,H1039,0,0,100,0,CONS
8c4cd42eb72e9ff,H1040,15.034868316916583,6.309316581328366,78.65581510175505,0,CONS
8c4cd42eb72c5ff,H1041,28.38692698271609,0.8858622701126744,70.72721074717123,0,CONS
8c4cd42eb72c1ff,H1042,19.949803696985207,0,80.0501963030148,0,CONS
8c4cd42eb72cbff,H1043,0,0,100,0,CONS
8c4cd42eb0d37ff,H1044,0,0,100,0,CONS
8c4cd42eb0d33ff,H1045,24.64985401757338,0,75.35014598242662,0,CONS
8c4cd42eb0dedff,H1046,67.16040185455296,21.622607864835512,11.216990280611526,0,SUEL
8c4cd42eb0dcbff,H1047,0,19.000316207123806,42.677535266033765,38.32214852684243,CONS
8c4cd42eb0c37ff,H1048,0,0,100,0,CONS
8c4cd42eb0c33ff,H1049,17.813825114664834,0,82.18617488533516,0,CONS
8c4cd42eb0cedff,H1050,17.909709130218257,0,82.09029086978174,0,CONS
8c4cd42eb0ce9ff,H1051,0,6.606900074787585,93.39309992521243,0,CONS
8c4cd42eb0cc5ff,H1052,0,23.458295512770164,76.54170448722984,0,CONS
8c4cd42eb0cc1ff,H1053,0,6.992310493455739,93.00768950654425,0,CONS
8c4cd42eb0ccbff,H1054,0,21.903105871360435,78.09689412863958,0,CONS
8c4cd42eb0eb7ff,H1055,0,7.198782762327277,92.80121723767272,0,CONS
8c4cd42eb0eb3ff,H1056,0,37.98451712380682,62.01548287619318,0,CONS
8c4cd42eb3b6dff,H1057,0,99.21832501032391,0.7816749896760965,0,DOSE
8c4cd42eb3b69ff,H1058,0,100,0,0,DOSE
8c4cd42eb3b45ff,H1059,0,100,0,0,DOSE
8c4cd42eb3b41ff,H1060,0,100,0,0,DOSE
8c4cd42eb3b4bff,H1061,0,95.87993739659424,0,4.120062603405747,DOSE
8c4cd42eb05b7ff,H1062,0,62.444541191437686,37.555458808562314,0,DOSE
8c4cd42eb05b3ff,H1063,13.798738717091851,86.20126128290815,0,0,DOSE
8c4cd42eb3a6dff,H1064,8.51890205911313,91.48109794088687,0,0,DOSE
8c4cd42eb3a69ff,H1065,12.049988656621485,70.11212204117187,17.837889302206637,0,DOSE
8c4cd42eb3a45ff,H1066,21.13243217651305,9.441684845099152,69.4258829783878,0,CONS
8c4cd42eb3a41ff,H1067,9.69009363733105,86.63480996139836,3.675096401270586,0,DOSE
8c4cd42eb3a4bff,H1068,13.535164086736152,86.46483591326385,0,0,DOSE
8c4cd42eb04b7ff,H1069,7.460316892414327,68.72134501331142,0,23.818338094274257,DOSE
8c4cd42eb3169ff,H1070,47.70427627701445,47.50736198603091,0,4.788361736954643,SUEL
8c4cd42eb3145ff,H1071,45.675303385318365,54.324696614681635,0,0,DOSE
8c4cd42eb3141ff,H1072,0,40.57327318317833,59.42672681682167,0,CONS
8c4cd42eb7159ff,H1073,100,0,0,0,SUEL
8c4cd42eb7065ff,H1074,91.65957193045146,0,8.340428069548537,0,SUEL
8c4cd42eb7061ff,H1075,1.508373901782293,0,98.49162609821771,0,CONS
8c4cd42eb706bff,H1076,39.93321831800286,0,9.02175748270155,51.0450241992956,CONS
8c4cd42eb72e5ff,H1077,0,0,72.00137091102516,27.99862908897483,CONS
8c4cd42eb72e1ff,H1078,9.437217218613025,2.285620366308538,88.27716241507844,0,CONS
8c4cd42eb72ebff,H1079,29.714411848954704,0.397560528038119,69.88802762300718,0,CONS
8c4cd42eb72c7ff,H1080,97.76924009715366,0,2.2307599028463514,0,SUEL
8c4cd42eb72c3ff,H1081,14.745851926041546,0,85.25414807395846,0,CONS
8c4cd42eb72ddff,H1082,49.27493505079004,0,50.725064949209965,0,SUEL
8c4cd42eb72d9ff,H1083,70.49326524722362,26.094644917255565,3.4120898355208253,0,SUEL
8c4cd42eb0de5ff,H1084,15.715647514990094,61.49494223334328,22.789410251666624,0,DOSE
8c4cd42eb0de1ff,H1085,59.266100707356664,32.379649632508645,8.354249660134698,0,SUEL
8c4cd42eb0dddff,H1086,0,0,60.33010960335338,39.66989039664662,CONS
8c4cd42eb0dd9ff,H1087,0,0,100,0,CONS
8c4cd42eb0ce5ff,H1088,2.6096578598134905,0,97.39034214018652,0,CONS
8c4cd42eb0ce1ff,H1089,0,0,100,0,CONS
8c4cd42eb0cebff,H1090,0,40.655863574344096,59.344136425655904,0,CONS
8c4cd42eb0cc7ff,H1091,0,18.586906075495595,81.41309392450441,0,CONS
8c4cd42eb0cc3ff,H1092,0,36.02997912050131,63.97002087949869,0,CONS
8c4cd42eb0cddff,H1093,0,26.748638091364256,73.25136190863574,0,CONS
8c4cd42eb0cd9ff,H1094,0,37.709216079356736,62.290783920643264,0,CONS
8c4cd42eb3b65ff,H1095,0,5.190979516871479,94.80902048312852,0,CONS
8c4cd42eb3b61ff,H1096,0,98.18809616609204,1.8119038339079685,0,DOSE
8c4cd42eb3b6bff,H1097,0,100,0,0,DOSE
8c4cd42eb3b47ff,H1098,0,94.9402318924475,0,5.0597681075525,DOSE
8c4cd42eb3b59ff,H1099,0,75.98552759891845,24.01447240108156,0,DOSE
8c4cd42eb3a65ff,H1100,0,89.86306064695643,10.136939353043573,0,DOSE
8c4cd42eb3a61ff,H1101,0,53.670226018629975,46.32977398137002,0,CONS
8c4cd42eb3a6bff,H1102,2.8175060522801068,48.172983814229724,49.00951013349017,0,CONS
8c4cd42eb3a43ff,H1103,52.12830868780587,44.935299797325804,0,2.936391514868322,SUEL
8c4cd42eb3a5dff,H1104,14.578540819377203,85.42145918062279,0,0,DOSE
8c4cd42eb3161ff,H1105,73.3079505595902,18.01403604766447,0,8.678013392745337,SUEL
8c4cd42eb316bff,H1106,36.696520698749765,63.30347930125024,0,0,DOSE
8c4cd42eb3147ff,H1107,0,100,0,0,DOSE
8c4cd42eb7151ff,H1108,54.450721317427664,45.549278682572336,0,0,SUEL
8c4cd42eb715bff,H1109,32.72812879898475,0,67.27187120101526,0,CONS
8c4cd42eb7067ff,H1110,0,0,100,0,CONS
8c4cd42eb7063ff,H1111,4.484312736336354,0,95.51568726366365,0,CONS
8c4cd42eb705bff,H1112,0,0,56.07919987084542,43.920800129154586,CONS
8c4cd42eb72e7ff,H1113,0,0,100,0,CONS
8c4cd42eb72e3ff,H1114,12.168802918077155,2.427241876014021,85.40395520590882,0,CONS
8c4cd42eb728dff,H1115,97.96155493267462,0,2.0384450673253793,0,SUEL
8c4cd42eb7289ff,H1116,78.5532857586256,0,21.446714241374387,0,SUEL
8c4cd42eb72d5ff,H1117,64.23316195515689,35.76683804484311,0,0,SUEL
8c4cd42eb72d1ff,H1118,36.431206350674685,63.56879364932531,0,0,DOSE
8c4cd42eb72dbff,H1119,55.13215820006049,21.951423159153897,22.91641864078561,0,SUEL
8c4cd42eb0de3ff,H1120,50.740198648931454,0,39.04787188093137,10.211929470137184,SUEL
8c4cd42eb0d89ff,H1121,0,15.43607520674922,55.821632990612756,28.74229180263802,CONS
8c4cd42eb0dd1ff,H1122,0,2.462995484976851,93.9243651875735,3.612639327449644,CONS
8c4cd42eb0ddbff,H1123,0,0,100,0,CONS
8c4cd42eb0ce7ff,H1124,21.271778763717965,0,78.72822123628204,0,CONS
8c4cd42eb0ce3ff,H1125,0,5.518181699933738,94.48181830006627,0,CONS
8c4cd42eb0c8dff,H1126,0,23.88332334915841,76.11667665084158,0,CONS
8c4cd42eb0c89ff,H1127,0,11.492869757172476,88.50713024282753,0,CONS
8c4cd42eb0cd5ff,H1128,0,10.542081664385815,89.45791833561418,0,CONS
8c4cd42eb0cd1ff,H1129,0,20.050349922313938,79.94965007768606,0,CONS
8c4cd42eb0cdbff,H1130,0,47.26073080232534,52.73926919767465,0,CONS
8c4cd42eb3b67ff,H1131,0,88.10800755339609,11.891992446603902,0,DOSE
8c4cd42eb3b63ff,H1132,0.6986784392742862,92.57497874400374,1.0077257781642686e-4,6.726242044144152,DOSE
8c4cd42eb3b55ff,H1133,33.342753918416605,4.8522306094402845,26.514905591016458,35.29010988112665,SUEL
8c4cd42eb3b51ff,H1134,9.392067786568775,2.3155080159636388,88.2924241974676,0,CONS
8c4cd42eb3b5bff,H1135,0,9.735108208540225,90.26489179145977,0,CONS
8c4cd42eb3a67ff,H1136,0,0.8869417145931205,99.11305828540688,0,CONS
8c4cd42eb3a63ff,H1137,0,0,100,0,CONS
8c4cd42eb3a55ff,H1138,22.799326440818312,76.88262056740068,0,0.31805299178100144,DOSE
8c4cd42eb3167ff,H1139,41.112350759357895,41.10450382264917,0,17.783145417992934,SUEL
8c4cd42eb3163ff,H1140,0,100,0,0,DOSE
8c4cd42eb310dff,H1141,45.54573015270676,54.45426984729323,0,0,DOSE
8c4cd42eb7153ff,H1142,64.45743724996426,2.98495882448679,32.55760392554895,0,SUEL
8c4cd42eb702dff,H1143,0,0,100,0,CONS
8c4cd42eb7029ff,H1144,0,0,100,0,CONS
8c4cd42eb7005ff,H1145,27.69003344766004,0,72.30996655233996,0,CONS
8c4cd42eb7057ff,H1146,51.480175951369965,0,3.1912740224152802,45.32855002621476,CONS
8c4cd42eb7053ff,H1147,10.677381785067583,0,87.68404909804924,1.6385691168831782,CONS
8c4cd42eb72adff,H1148,0,0,100,0,CONS
8c4cd42eb72a9ff,H1149,3.847003000204141,0,96.15299699979586,0,CONS
8c4cd42eb7285ff,H1150,44.696468896478414,0,55.303531103521586,0,CONS
8c4cd42eb7281ff,H1151,89.81389451817155,10.186105481828442,0,0,SUEL
8c4cd42eb728bff,H1152,41.1031116743745,33.667527700654645,25.22936062497085,0,DOSE
8c4cd42eb72d7ff,H1153,61.89650935950878,11.9164476345921,26.18704300589912,0,SUEL
8c4cd42eb72d3ff,H1154,63.00779430958854,0,32.04820241662454,4.944003273786916,SUEL
8c4cd42eb0d85ff,H1155,16.55738188433945,0,56.20863684601785,27.233981269642694,CONS
8c4cd42eb0dd3ff,H1156,0,54.99643030218603,45.003376041168444,1.9365664551873913e-4,DOSE
8c4cd42eb0cadff,H1157,1.8756873861897345,0,98.12431261381026,0,CONS
8c4cd42eb0ca9ff,H1158,60.85977548873031,0,39.140224511269686,0,SUEL
8c4cd42eb0c85ff,H1159,0,15.915750115915372,84.08424988408463,0,CONS
8c4cd42eb0c81ff,H1160,0,32.23249101531558,67.76750898468441,0,CONS
8c4cd42eb0c8bff,H1161,0,31.915943681348303,68.0840563186517,0,CONS
8c4cd42eb0cd7ff,H1162,0,23.923675536027062,76.07632446397294,0,CONS
8c4cd42eb0cd3ff,H1163,0,73.92146228036562,26.078537719634387,0,DOSE
8c4cd42eb3b2dff,H1164,0,98.25150740672956,0,1.7484925932704323,DOSE
8c4cd42eb3b01ff,H1165,25.00164348608005,19.218793782342367,25.313253175378588,30.466309556198993,SUEL
8c4cd42eb3b0bff,H1166,6.907125078498198,75.69727472608994,17.39560019541186,0,DOSE
8c4cd42eb3b57ff,H1167,0,84.39700804947941,15.602991950520584,0,DOSE
8c4cd42eb3b53ff,H1168,0,3.87604011758803,96.12395988241197,0,CONS
8c4cd42eb3a2dff,H1169,0,4.137071053490235,95.86292894650977,0,CONS
8c4cd42eb3a29ff,H1170,0,0,100,0,CONS
8c4cd42eb3a05ff,H1171,0.022048137901530374,1.9973808603573777,97.98057100174108,0,CONS
8c4cd42eb3a53ff,H1172,16.887230898763317,33.48947283383605,0,49.62329626740064,CONS
8c4cd42eb312dff,H1173,26.250243002660024,73.58672619807372,0,0.163030799266255,DOSE
8c4cd42eb3129ff,H1174,0,100,0,0,DOSE
8c4cd42eb7119ff,H1175,73.39498591412382,26.605014085876178,0,0,SUEL
8c4cd42eb7025ff,H1176,17.990213673025266,34.68642251714379,47.323363809830944,0,CONS
8c4cd42eb7021ff,H1177,0,0,100,0,CONS
8c4cd42eb702bff,H1178,0,0,100,0,CONS
8c4cd42eb7007ff,H1179,28.611927101107284,0,47.05528998856587,24.33278291032685,SUEL
8c4cd42eb7003ff,H1180,55.72054581129087,0,13.434906189412263,30.844547999296868,SUEL
8c4cd42eb701dff,H1181,36.43252047015648,0,63.56747952984352,0,CONS
8c4cd42eb7019ff,H1182,0,0,100,0,CONS
8c4cd42eb72a5ff,H1183,0,0,100,0,CONS
8c4cd42eb72a1ff,H1184,28.021992021412178,1.9981993403152771,69.97980863827254,0,CONS
8c4cd42eb72abff,H1185,19.72882794714284,23.53043663706194,56.74073541579522,0,CONS
8c4cd42eb7287ff,H1186,36.96358954587654,0,63.03641045412346,0,CONS
8c4cd42eb7283ff,H1187,63.08681312382145,0.9974509111135279,35.91573596506502,0,SUEL
8c4cd42eb729dff,H1188,8.672788267875852,0,90.11439354706006,1.2128181850640942,CONS
8c4cd42eb0d87ff,H1189,43.444773450210036,0,44.701282883153866,11.853943666636093,SUEL
8c4cd42eb0ca5ff,H1190,0,34.269605833320284,65.73039416667972,0,CONS
8c4cd42eb0ca1ff,H1191,14.815782061873925,0,85.18421793812607,0,CONS
8c4cd42eb0cabff,H1192,37.33878375192911,0,62.66121624807089,0,CONS
8c4cd42eb0c87ff,H1193,0,27.899417519115325,72.10058248088468,0,CONS
8c4cd42eb0c83ff,H1194,0,2.141617253841221,97.85838274615878,0,CONS
8c4cd42eb0c9dff,H1195,0,87.65690316745389,12.343096832546106,0,DOSE
8c4cd42eb0c99ff,H1196,0,91.20808825616578,0,8.791911743834216,DOSE
8c4cd42eb3b2bff,H1197,3.2980212425288022,21.082930487660533,74.80703639080984,0.8120118790008146,CONS
8c4cd42eb3b07ff,H1198,0.02529440390889573,22.67230730625577,77.30239828983532,0,CONS
8c4cd42eb3b03ff,H1199,0,99.76372202851896,0.236277971481044,0,DOSE
8c4cd42eb3b1dff,H1200,0,73.81973541021794,26.18026458978206,0,DOSE
8c4cd42eb3b19ff,H1201,0,6.737990422701586,93.26200957729841,0,CONS
8c4cd42eb3a25ff,H1202,0,0,100,0,CONS
8c4cd42eb3a21ff,H1203,0,0,100,0,CONS
8c4cd42eb3a2bff,H1204,0,0,100,0,CONS
8c4cd42eb3a07ff,H1205,13.679567696485273,0.099671758715887,86.22076054479884,0,CONS
8c4cd42eb3a03ff,H1206,45.50565875993081,22.064684516973095,0,32.42965672309609,SUEL
8c4cd42eb3a1dff,H1207,14.162270143545747,58.847610868553645,0,26.9901189879006,DOSE
8c4cd42eb3a19ff,H1208,31.679830007500158,68.32016999249984,0,0,DOSE
8c4cd42eb3125ff,H1209,0,100,0,0,DOSE
8c4cd42eb711bff,H1210,54.51557700888744,45.48442299111256,0,0,SUEL
8c4cd42eb7027ff,H1211,29.503145294571027,0,70.49685470542897,0,CONS
8c4cd42eb7023ff,H1212,0,0,100,0,CONS
8c4cd42eb703dff,H1213,0,0,100,0,CONS
8c4cd42eb7039ff,H1214,17.056150473661123,0,82.94384952633888,0,CONS
8c4cd42eb7015ff,H1215,0,0,100,0,CONS
8c4cd42eb7011ff,H1216,0,0,100,0,CONS
8c4cd42eb701bff,H1217,0,0,100,0,CONS
8c4cd42eb72a7ff,H1218,0.04823041830047401,0.020532664278660896,99.93123691742086,0,CONS
8c4cd42eb72a3ff,H1219,34.83459376825861,2.6112331869357863,62.55417304480561,0,CONS
8c4cd42eb72bdff,H1220,71.55555379860205,28.44444620139796,0,0,SUEL
8c4cd42eb72b9ff,H1221,28.368126126713516,0,71.63187387328648,0,CONS
8c4cd42eb7295ff,H1222,0,0,100,0,CONS
8c4cd42eb0dbdff,H1223,46.939488369277804,0,37.91026717625316,15.150244454469036,SUEL
8c4cd42eb0d91ff,H1224,0,37.781334895154764,36.743061449507884,25.47560365533735,CONS
8c4cd42eb0d9bff,H1225,0,12.481961679906577,87.51803832009341,0,CONS
8c4cd42eb0ca7ff,H1226,0,32.18255138045062,67.81744861954938,0,CONS
8c4cd42eb0ca3ff,H1227,24.895441608876997,0,75.104558391123,0,CONS
8c4cd42eb0cbdff,H1228,10.904509148676949,34.21927680368193,54.87621404764111,0,CONS
8c4cd42eb0cb9ff,H1229,0,27.624644661010038,72.37535533898996,0,CONS
8c4cd42eb3b23ff,H1230,0,55.64290536892806,44.35709463107194,0,DOSE
8c4cd42eb3b3dff,H1231,0,48.39743446537128,51.60256553462872,0,CONS
8c4cd42eb3b39ff,H1232,0,85.69854090442604,14.301459095573952,0,DOSE
8c4cd42eb3b15ff,H1233,0,27.504030965100196,72.4959690348998,0,CONS
8c4cd42eb3b11ff,H1234,0,1.6706935316700755,98.32930646832992,0,CONS
8c4cd42eb3b1bff,H1235,0,14.328848949402825,85.67115105059717,0,CONS
8c4cd42eb3a27ff,H1236,0,0,100,0,CONS
8c4cd42eb3a23ff,H1237,0,0,100,0,CONS
8c4cd42eb3a3dff,H1238,0,0,100,0,CONS
8c4cd42eb3a39ff,H1239,29.709629558801186,7.61409542506314,62.676275016135676,0,CONS
8c4cd42eb3a15ff,H1240,0,100,0,0,DOSE
8c4cd42eb71cdff,H1241,99.98242076998758,0.01757923001240578,0,0,SUEL
8c4cd42eb71c9ff,H1242,8.805689290141078,0,91.19431070985893,0,CONS
8c4cd42eb7035ff,H1243,0,0,100,0,CONS
8c4cd42eb7031ff,H1244,0,0,100,0,CONS
8c4cd42eb703bff,H1245,0,0,100,0,CONS
8c4cd42eb7017ff,H1246,0,0,100,0,CONS
8c4cd42eb7013ff,H1247,0,0,100,0,CONS
8c4cd42eb70cdff,H1248,0,0,100,0,CONS
8c4cd42eb70c9ff,H1249,25.8757712034267,7.03658790913524,67.08764088743806,0,CONS
8c4cd42eb72b5ff,H1250,56.823792824175676,0,43.17620717582432,0,SUEL
8c4cd42eb72b1ff,H1251,100,0,0,0,SUEL
8c4cd42eb72bbff,H1252,17.85374657084509,0,82.14625342915491,0,CONS
8c4cd42eb7297ff,H1253,0,0,99.9325674308329,0.0674325691671,CONS
8c4cd42eb774dff,H1254,35.97595086170576,0,42.318798136515134,21.705251001779096,SUEL
8c4cd42eb7749ff,H1255,43.739533102292995,0,23.180938575171737,33.07952832253525,SUEL
8c4cd42eb0db5ff,H1256,36.862208301052036,37.79752362720513,24.798123007801102,0.5421450639417403,DOSE
8c4cd42eb0db1ff,H1257,41.21647596065339,58.7835240393466,0,0,DOSE
8c4cd42eb0dbbff,H1258,8.186307415583821,0,82.76288908808166,9.05080349633452,CONS
8c4cd42eb0d97ff,H1259,0,50.34581127387402,49.65418872612598,0,CONS
8c4cd42eb0d93ff,H1260,0,61.97925123048513,34.080468689424684,3.940280080090182,DOSE
8c4cd42eb764dff,H1261,0,53.49705735530325,28.776656805795675,17.726285838901077,DOSE
8c4cd42eb7649ff,H1262,0,23.71809925088811,76.28190074911188,0,CONS
8c4cd42eb0cb5ff,H1263,20.65348951899687,0.7805839890187836,78.56592649198434,0,CONS
8c4cd42eb0cb1ff,H1264,2.2254681012663875,7.358294064539214,90.4162378341944,0,CONS
8c4cd42eb0c93ff,H1265,0,7.157133682488786,89.27719258274607,3.565673734765145,CONS
8c4cd42eb394dff,H1266,0,34.45091037966856,65.54908962033144,0,CONS
8c4cd42eb3949ff,H1267,0,63.343633087584,36.656366912416,0,DOSE
8c4cd42eb3b35ff,H1268,0,75.37486913447063,24.625130865529364,0,DOSE
8c4cd42eb3b17ff,H1269,0,48.521005564943124,51.20647671498602,0.27251772007085656,CONS
8c4cd42eb3b13ff,H1270,0,0,100,0,CONS
8c4cd42eb384dff,H1271,0,0,100,0,CONS
8c4cd42eb3849ff,H1272,0,0,100,0,CONS
8c4cd42eb3a35ff,H1273,0,0.25023243583158755,99.74976756416841,0,CONS
8c4cd42eb3a31ff,H1274,0,5.924429866494932,94.07557013350507,0,CONS
8c4cd42eb71c5ff,H1275,99.99976662373605,2.333762639451172e-4,0,0,SUEL
8c4cd42eb71c1ff,H1276,38.61425091544026,52.82008425162641,8.56566483293333,0,DOSE
8c4cd42eb71cbff,H1277,0,0,100,0,CONS
8c4cd42eb7037ff,H1278,0,0,100,0,CONS
8c4cd42eb7033ff,H1279,0,0,100,0,CONS
8c4cd42eb70edff,H1280,0,0,100,0,CONS
8c4cd42eb70e9ff,H1281,0,0,100,0,CONS
8c4cd42eb70c5ff,H1282,0,0,100,0,CONS
8c4cd42eb70c1ff,H1283,0,0,100,0,CONS
8c4cd42eb70cbff,H1284,13.224853700873432,0,86.77514629912658,0,CONS
8c4cd42eb72b7ff,H1285,94.55706196465175,0,5.44293803534825,0,SUEL
8c4cd42eb72b3ff,H1286,99.55132651560972,0,0.44867348439028765,0,SUEL
8c4cd42eb776dff,H1287,3.6217002717551683,0,96.37829972824483,0,CONS
8c4cd42eb7769ff,H1288,3.4658123919262467,0,95.99894442556966,0.5352431825040894,CONS
8c4cd42eb7745ff,H1289,52.91466229279678,1.3970155910874873,45.688322116115735,0,SUEL
8c4cd42eb7741ff,H1290,54.348496959894284,45.05548118708852,0.5960218530171985,0,SUEL
8c4cd42eb774bff,H1291,38.98484109633338,34.870077961250736,26.145080942415888,0,DOSE
8c4cd42eb0db7ff,H1292,64.75244650936914,9.593856832663942,25.653696657966922,0,SUEL
8c4cd42eb0db3ff,H1293,26.080101034908942,10.378818038022674,63.541080927068386,0,CONS
8c4cd42eb766dff,H1294,0,56.976857836146145,31.751023301586923,11.272118862266938,DOSE
8c4cd42eb7641ff,H1295,0,12.512369346079494,81.71842709272836,5.769203561192144,CONS
8c4cd42eb764bff,H1296,0,47.96045098780019,52.03954901219981,0,CONS
8c4cd42eb0cb7ff,H1297,28.814821411488712,0,71.18517858851129,0,CONS
8c4cd42eb0cb3ff,H1298,0,0,99.9320091487824,0.0679908512176005,CONS
8c4cd42eb396dff,H1299,0,3.9434816036995612,96.05651839630043,0,CONS
8c4cd42eb3969ff,H1300,0,66.64164085832955,33.358359141670455,0,DOSE
8c4cd42eb3945ff,H1301,0,97.13290570986011,2.8670942901398906,0,DOSE
8c4cd42eb3941ff,H1302,1.7806492060851276,80.18794101681183,0,18.031409777103033,DOSE
8c4cd42eb386dff,H1303,1.7360698981884495,54.556555023273454,1.391888425973336,42.31548665256476,DOSE
8c4cd42eb3869ff,H1304,0,48.950749603872545,51.049250396127455,0,CONS
8c4cd42eb3845ff,H1305,0,0,100,0,CONS
8c4cd42eb3841ff,H1306,0,0,100,0,CONS
8c4cd42eb384bff,H1307,0,0,100,0,CONS
8c4cd42eb71c7ff,H1308,20.40231246420684,79.59768753579316,0,0,DOSE
8c4cd42eb71c3ff,H1309,19.902182132052445,50.91472656053231,29.183091307415243,0,DOSE
8c4cd42eb71ddff,H1310,0,7.0160959262675435,92.98390407373246,0,CONS
8c4cd42eb71d9ff,H1311,12.089394136377058,14.250509712651601,73.66009615097134,0,CONS
8c4cd42eb70e5ff,H1312,58.18658985817795,0,41.81341014182205,0,SUEL
8c4cd42eb70e1ff,H1313,0,0,100,0,CONS
8c4cd42eb70ebff,H1314,0,0,100,0,CONS
8c4cd42eb70c7ff,H1315,0,0.47865353414698764,99.52134646585301,0,CONS
8c4cd42eb70c3ff,H1316,0,0,100,0,CONS
8c4cd42eb70ddff,H1317,13.390449756528106,0,86.60955024347189,0,CONS
8c4cd42eb70d9ff,H1318,63.78360477026437,0,36.21639522973564,0,SUEL
8c4cd42eb7765ff,H1319,41.70059588238266,0,58.299404117617335,0,CONS
8c4cd42eb7761ff,H1320,48.863445045684266,7.445963721451034,43.6905912328647,0,SUEL
8c4cd42eb776bff,H1321,49.23727672688423,28.132852664174987,22.62987060894078,0,SUEL
8c4cd42eb7747ff,H1322,59.29835346055492,40.701646539445086,0,0,SUEL
8c4cd42eb7743ff,H1323,99.82632757745938,0.09625238391419495,0.07742003862642191,0,SUEL
8c4cd42eb775dff,H1324,11.447673352456702,0,88.5523266475433,0,CONS
8c4cd42eb7759ff,H1325,0,0,80.32026040985471,19.67973959014529,CONS
8c4cd42eb7643ff,H1326,0,9.146431008810362,90.34766344086722,0.5059055503224171,CONS
8c4cd42eb765dff,H1327,0,29.11404477144341,70.88595522855658,0,CONS
8c4cd42eb7659ff,H1328,0,0.1653670952071407,99.83463290479287,0,CONS
8c4cd42eb3965ff,H1329,0,81.36701360830266,18.632986391697347,0,DOSE
8c4cd42eb3961ff,H1330,0,100,0,0,DOSE
8c4cd42eb396bff,H1331,0,100,0,0,DOSE
8c4cd42eb3861ff,H1332,32.18838561773899,52.64729146028216,15.164322921978854,0,DOSE
